sku,Total_Revenue,Total_Quantity,ASP
J0176-TP-M,3096.0,8,387.0
J0176-TP-S,1935.0,5,387.0
J0176-TP-XL,3858.0,10,385.8
J0176-TP-XS,1548.0,4,387.0
J0176-TP-XXL,13456.57,34,395.78147058823527
J0176-TP-XXXL,1935.0,5,387.0
J0177-KR-S,949.0,1,949.0
J0177-KR-XS,1032.0,3,344.0
J0178-TP-L,622.0,2,311.0
J0178-TP-M,311.0,1,311.0
J0178-TP-XL,638.0,2,319.0
J0178-TP-XS,638.0,2,319.0
J0178-TP-XXL,319.0,1,319.0
J0178-TP-XXXL,2519.0,6,419.8333333333333
J0179-KR-L,13696.0,18,760.8888888888889
J0179-KR-M,2784.0,4,696.0
J0179-KR-S,6853.0,9,761.4444444444445
J0179-KR-XL,9569.0,14,683.5
J0179-KR-XS,3438.86,4,859.715
J0179-KR-XXL,10216.0,13,785.8461538461538
J0179-KR-XXXL,9736.0,14,695.4285714285714
J0180-DR-XS,436.0,1,436.0
J0180-DR-XXL,906.0,2,453.0
J0180-DR-XXXL,1564.0,2,782.0
J0181-TP-L,3192.0,8,399.0
J0181-TP-M,6360.0,16,397.5
J0181-TP-S,2201.0,4,550.25
J0181-TP-XL,1976.0,4,494.0
J0181-TP-XS,3112.0,6,518.6666666666666
J0181-TP-XXL,4769.0,11,433.54545454545456
J0181-TP-XXXL,2793.0,8,349.125
J0182-SET-S,699.0,1,699.0
J0183-TP-M,908.0,2,454.0
J0183-TP-XL,443.0,1,443.0
J0183-TP-XS,886.0,3,295.3333333333333
J0184-KR-A-L,1210.0,0,inf
J0184-KR-A-S,3574.71,5,714.942
J0184-KR-A-XL,1175.0,3,391.6666666666667
J0184-KR-M,378.0,1,378.0
J0184-KR-S,605.0,2,302.5
J0184-KR-XS,2250.0,6,375.0
J0184-KR-XXL,382.0,1,382.0
J0184-KR-XXXL,2135.0,4,533.75
J0185-DR-M,2137.0,2,1068.5
J0185-DR-S,3130.0,4,782.5
J0185-DR-XS,4307.0,4,1076.75
J0185-DR-XXL,3801.0,4,950.25
J0186-SET-L,5088.0,7,726.8571428571429
J0186-SET-S,848.0,1,848.0
J0186-SET-XL,848.0,1,848.0
J0186-SET-XS,848.0,1,848.0
J0186-SET-XXL,848.0,1,848.0
J0187-KR-L,563.0,1,563.0
J0187-KR-S,2881.0,5,576.2
J0187-KR-XL,1174.0,2,587.0
J0187-KR-XS,2300.0,4,575.0
J0187-KR-XXL,1198.0,2,599.0
J0188-KR-XS,399.0,1,399.0
J0188-KR-XXXL,381.0,1,381.0
J0189-TP-L,3199.0,10,319.9
J0189-TP-M,3486.0,10,348.6
J0189-TP-S,975.0,3,325.0
J0189-TP-XL,3832.0,13,294.7692307692308
J0189-TP-XS,317.0,1,317.0
J0189-TP-XXL,5098.0,17,299.88235294117646
J0189-TP-XXXL,1966.0,6,327.6666666666667
J0190-TP-L,5741.0,16,358.8125
J0190-TP-M,345.0,1,345.0
J0190-TP-S,3384.05,7,483.4357142857143
J0190-TP-XS,690.0,2,345.0
J0190-TP-XXXL,690.0,2,345.0
J0192-TP-S,949.0,3,316.3333333333333
J0192-TP-XL,1206.0,4,301.5
J0192-TP-XXL,608.0,2,304.0
J0193-SET-XXXL,674.0,1,674.0
J0194-DR-L,1984.0,3,661.3333333333334
J0194-DR-M,824.0,1,824.0
J0194-DR-XXL,1971.0,2,985.5
J0194-DR-XXXL,1366.0,2,683.0
J0195-TP-L,665.0,1,665.0
J0195-TP-M,665.0,1,665.0
J0195-TP-S,1995.0,3,665.0
J0195-TP-XL,1330.0,2,665.0
J0195-TP-XS,1935.0,2,967.5
J0195-TP-XXL,665.0,1,665.0
J0195-TP-XXXL,2660.0,4,665.0
J0196-TP-L,4911.28,8,613.91
J0196-TP-M,2744.76,5,548.952
J0196-TP-S,1908.0,4,477.0
J0196-TP-XL,3190.76,6,531.7933333333334
J0196-TP-XS,446.0,1,446.0
J0196-TP-XXL,6285.0,11,571.3636363636364
J0196-TP-XXXL,3705.76,7,529.3942857142857
J0197-TP-L,2500.0,4,625.0
J0197-TP-M,5588.0,9,620.8888888888889
J0197-TP-S,3730.0,5,746.0
J0197-TP-XL,1875.0,3,625.0
J0197-TP-XS,1250.0,2,625.0
J0197-TP-XXL,5625.0,9,625.0
J0197-TP-XXXL,9452.24,13,727.0953846153845
J0198-TP-L,8873.0,15,591.5333333333333
J0198-TP-M,22382.0,35,639.4857142857143
J0198-TP-S,5538.0,8,692.25
J0198-TP-XL,12951.0,20,647.55
J0198-TP-XS,2082.0,3,694.0
J0198-TP-XXL,1220.24,1,1220.24
J0198-TP-XXXL,6384.24,9,709.36
J0199-SET-XL,949.0,2,474.5
J0199-SET-XS,949.0,2,474.5
J0199-SET-XXL,3045.0,5,609.0
J0199-SET-XXXL,5916.0,12,493.0
J0201-TP-L,7383.48,9,820.3866666666667
J0201-TP-M,7390.72,8,923.84
J0201-TP-S,1875.0,3,625.0
J0201-TP-XL,6183.24,9,687.0266666666666
J0201-TP-XS,6153.0,7,879.0
J0201-TP-XXL,6808.24,10,680.824
J0201-TP-XXXL,7363.0,11,669.3636363636364
J0202-TP-S,1560.0,3,520.0
J0202-TP-XL,1540.0,3,513.3333333333334
J0202-TP-XXL,3189.0,6,531.5
J0202-TP-XXXL,1984.0,4,496.0
J0203-TP-L,3420.0,6,570.0
J0203-TP-M,3408.0,6,568.0
J0203-TP-S,3020.0,5,604.0
J0203-TP-XL,2315.0,3,771.6666666666666
J0203-TP-XS,3921.9,5,784.38
J0203-TP-XXL,1741.0,2,870.5
J0203-TP-XXXL,2309.0,3,769.6666666666666
J0204-TP-L,3717.33,4,929.3325
J0204-TP-M,4794.0,6,799.0
J0204-TP-S,7208.0,8,901.0
J0204-TP-XL,3755.0,5,751.0
J0204-TP-XS,4352.0,5,870.4
J0204-TP-XXL,6747.0,9,749.6666666666666
J0204-TP-XXXL,10147.33,11,922.4845454545455
J0205-TP-L,774.0,2,387.0
J0205-TP-M,2141.0,4,535.25
J0205-TP-S,3579.0,9,397.6666666666667
J0205-TP-XL,5000.57,12,416.71416666666664
J0205-TP-XS,2528.0,5,505.6
J0205-TP-XXL,8767.14,19,461.42842105263156
J0205-TP-XXXL,387.0,1,387.0
J0207-DR-L,9682.0,11,880.1818181818181
J0207-DR-S,6425.0,7,917.8571428571429
J0207-DR-XL,9097.0,9,1010.7777777777778
J0207-DR-XS,5998.0,6,999.6666666666666
J0207-DR-XXL,9416.0,10,941.6
J0207-DR-XXXL,8800.0,9,977.7777777777778
J0208-DR-L,1997.0,3,665.6666666666666
J0208-DR-M,1442.0,2,721.0
J0208-DR-S,3728.0,6,621.3333333333334
J0208-DR-XL,1320.0,2,660.0
J0208-DR-XXL,2762.0,4,690.5
J0208-DR-XXXL,3838.0,6,639.6666666666666
J0209-DR-L,14139.67,18,785.5372222222222
J0209-DR-M,5980.0,7,854.2857142857143
J0209-DR-S,5127.66,5,1025.532
J0209-DR-XL,6733.67,7,961.9528571428572
J0209-DR-XS,3933.0,5,786.6
J0209-DR-XXL,3890.86,4,972.715
J0209-DR-XXXL,3734.66,4,933.665
J0210-DR-L,4682.0,5,936.4
J0210-DR-M,5107.0,6,851.1666666666666
J0210-DR-S,12710.0,15,847.3333333333334
J0210-DR-XL,14224.0,17,836.7058823529412
J0210-DR-XS,5024.0,5,1004.8
J0210-DR-XXL,13886.0,16,867.875
J0210-DR-XXXL,5553.14,6,925.5233333333334
J0211-DR-L,4270.05,5,854.01
J0211-DR-M,3545.0,5,709.0
J0211-DR-S,2796.0,4,699.0
J0211-DR-XL,2846.0,4,711.5
J0211-DR-XS,699.0,1,699.0
J0211-DR-XXL,3595.0,5,719.0
J0211-DR-XXXL,2852.0,4,713.0
J0212-DR-L,13490.0,15,899.3333333333334
J0212-DR-M,8974.0,10,897.4
J0212-DR-S,4682.0,4,1170.5
J0212-DR-XL,18352.33,21,873.9204761904763
J0212-DR-XS,791.0,1,791.0
J0212-DR-XXL,6115.33,6,1019.2216666666667
J0212-DR-XXXL,16318.0,19,858.8421052631579
J0213-TP-L,18669.0,29,643.7586206896551
J0213-TP-M,19953.0,31,643.6451612903226
J0213-TP-S,13856.0,21,659.8095238095239
J0213-TP-XL,17420.0,27,645.1851851851852
J0213-TP-XS,1198.0,2,599.0
J0213-TP-XXL,12933.0,21,615.8571428571429
J0213-TP-XXXL,16179.0,24,674.125
J0214-TP-L,990.0,2,495.0
J0214-TP-M,1485.0,3,495.0
J0214-TP-S,499.0,1,499.0
J0214-TP-XL,1595.0,4,398.75
J0214-TP-XXL,990.0,2,495.0
J0214-TP-XXXL,994.0,2,497.0
J0215-BL-L,6759.0,13,519.9230769230769
J0215-BL-M,11115.05,19,585.0026315789473
J0215-BL-S,9662.1,13,743.2384615384616
J0215-BL-XL,7978.1,12,664.8416666666667
J0215-BL-XXL,13374.0,21,636.8571428571429
J0216-BL-L,9525.0,17,560.2941176470588
J0216-BL-M,9204.48,14,657.4628571428572
J0216-BL-S,12082.0,19,635.8947368421053
J0216-BL-XL,12423.0,19,653.8421052631579
J0216-BL-XXL,10798.24,17,635.1905882352941
J0217-BL-L,21513.33,30,717.1110000000001
J0217-BL-M,25498.9,35,728.5400000000001
J0217-BL-S,20670.99,27,765.5922222222223
J0217-BL-XL,21422.0,29,738.6896551724138
J0217-BL-XXL,10928.0,16,683.0
J0219-BL-L,8502.0,13,654.0
J0219-BL-M,16065.48,24,669.395
J0219-BL-S,12007.92,15,800.528
J0219-BL-XL,11392.91,13,876.3776923076923
J0219-BL-XXL,13543.0,21,644.9047619047619
J0220-BL-L,5575.24,7,796.4628571428572
J0220-BL-M,6457.0,10,645.7
J0220-BL-S,5488.0,8,686.0
J0220-BL-XL,10692.0,14,763.7142857142857
J0220-BL-XXL,4963.0,9,551.4444444444445
J0223-SKD-XXXL,1181.0,1,1181.0
J0224-SKD-M,4550.0,3,1516.6666666666667
J0224-SKD-XL,3186.0,2,1593.0
J0224-SKD-XS,4321.0,3,1440.3333333333333
J0224-SKD-XXL,4550.0,3,1516.6666666666667
J0224-SKD-XXXL,7343.0,5,1468.6
J0225-SKD-L,3852.0,4,963.0
J0225-SKD-M,5741.0,4,1435.25
J0225-SKD-S,5741.0,4,1435.25
J0225-SKD-XL,3778.0,2,1889.0
J0225-SKD-XS,5136.0,4,1284.0
J0225-SKD-XXL,5351.0,4,1337.75
J0225-SKD-XXXL,2490.0,2,1245.0
J0226-SKD-L,2998.0,2,1499.0
J0226-SKD-XL,1499.0,1,1499.0
J0226-SKD-XS,1593.0,1,1593.0
J0226-SKD-XXL,5996.0,4,1499.0
J0226-SKD-XXXL,7428.39,4,1857.0975
J0228-SKD-L,3389.0,2,1694.5
J0228-SKD-M,18749.0,11,1704.4545454545455
J0228-SKD-S,13925.0,8,1740.625
J0228-SKD-XL,17898.0,10,1789.8
J0228-SKD-XS,1669.0,1,1669.0
J0228-SKD-XXL,10088.0,6,1681.3333333333333
J0228-SKD-XXXL,16951.0,10,1695.1
J0229-SKD-L,2378.0,2,1189.0
J0229-SKD-S,1249.0,1,1249.0
J0229-SKD-XL,1794.0,1,1794.0
J0229-SKD-XXL,3735.0,3,1245.0
J0229-SKD-XXXL,2838.0,2,1419.0
J0230-SKD-L,318926.95,272,1172.5255514705882
J0230-SKD-M,548874.2,468,1172.8081196581195
J0230-SKD-S,494457.14,421,1174.4825178147269
J0230-SKD-XL,270527.58,221,1224.1066968325792
J0230-SKD-XS,239891.86,197,1217.7251776649746
J0230-SKD-XXL,122524.9,106,1155.8952830188678
J0230-SKD-XXXL,31420.85,25,1256.8339999999998
J0231-SKD-L,8676.0,7,1239.4285714285713
J0231-SKD-M,13170.0,10,1317.0
J0231-SKD-S,7618.0,6,1269.6666666666667
J0231-SKD-XL,25028.75,18,1390.486111111111
J0231-SKD-XS,1238.0,1,1238.0
J0231-SKD-XXL,8440.36,6,1406.7266666666667
J0231-SKD-XXXL,27774.36,21,1322.5885714285714
J0232-SKD-L,4129.04,2,2064.52
J0232-SKD-M,1199.0,1,1199.0
J0232-SKD-S,2412.0,2,1206.0
J0232-SKD-XL,7748.54,5,1549.708
J0232-SKD-XS,1213.0,1,1213.0
J0232-SKD-XXL,6101.0,5,1220.2
J0232-SKD-XXXL,2427.0,2,1213.5
J0233-SKD-L,12823.0,10,1282.3
J0233-SKD-M,17313.82,11,1573.9836363636364
J0233-SKD-S,16578.0,11,1507.090909090909
J0233-SKD-XL,11551.82,8,1443.9775
J0233-SKD-XS,5196.0,4,1299.0
J0233-SKD-XXL,10252.82,7,1464.6885714285713
J0233-SKD-XXXL,15457.0,12,1288.0833333333333
J0234-SKD-L,29537.0,24,1230.7083333333333
J0234-SKD-M,17700.92,13,1361.6092307692306
J0234-SKD-S,17640.0,15,1176.0
J0234-SKD-XL,30386.93,26,1168.728076923077
J0234-SKD-XS,5952.0,5,1190.4
J0234-SKD-XXL,18887.04,14,1349.0742857142857
J0234-SKD-XXXL,25050.9,18,1391.7166666666667
J0235-SKD-L,1089.0,1,1089.0
J0235-SKD-M,3187.0,3,1062.3333333333333
J0235-SKD-S,2793.0,2,1396.5
J0235-SKD-XL,2178.0,2,1089.0
J0235-SKD-XS,1694.0,1,1694.0
J0236-SKD-L,60276.2,61,988.1344262295081
J0236-SKD-M,30500.71,27,1129.6559259259259
J0236-SKD-S,48031.0,50,960.62
J0236-SKD-XL,60224.62,61,987.2888524590164
J0236-SKD-XS,24056.1,23,1045.9173913043478
J0236-SKD-XXL,53916.39,52,1036.8536538461537
J0236-SKD-XXXL,47770.0,46,1038.4782608695652
J0237-SKD-L,6361.0,4,1590.25
J0237-SKD-M,3881.0,3,1293.6666666666667
J0237-SKD-XL,7875.0,6,1312.5
J0237-SKD-XXL,6619.0,5,1323.8
J0237-SKD-XXXL,8085.75,4,2021.4375
J0238-LCD-L,9914.0,4,2478.5
J0238-LCD-S,4917.639999999999,1,4917.639999999999
J0238-LCD-XL,11764.0,6,1960.6666666666667
J0238-LCD-XS,2442.0,1,2442.0
J0238-LCD-XXXL,3970.0,2,1985.0
J0239-SKD-L,17814.46,11,1619.4963636363636
J0239-SKD-M,24779.57,13,1906.1207692307692
J0239-SKD-S,10474.0,8,1309.25
J0239-SKD-XL,29897.86,19,1573.5715789473684
